SamplePic,SampleSound,SampleMovie,r,c,Correct,r_1,c_1,Foil1,r_2,c_2,Foil2,r_3,c_3,Foil3,r_4,c_4,Foil4,r_5,c_5,SampleMode,Feedback,Correct_1,RT,Comment,filename,trial,correct,shape_combination,session,cont_trial,condition,test_shape
none,Squirrel.wav,none,0,0,Squirrel_01.jpg,3,2,Car_02.jpg,1,3,none,0,0,none,0,0,none,0,0,2,yes,YES,1639,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_08_31_03_48_09.csv,101,1,Squirrel_01.jpg_Car_02.jpg,16,1601,regular,"NA"
none,Cheese.wav,none,0,0,Cheese_01.jpg,1,3,Tv_01.jpg,3,1,none,0,0,none,0,0,none,0,0,2,yes,YES (R),1243,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_01_03_43_11.csv,2,1,Cheese_01.jpg_Tv_01.jpg,17,1602,regular,"NA"
none,Matata.wav,none,0,0,Matata_02.jpg,3,1,Lighter_01.jpg,1,3,none,0,0,none,0,0,none,0,0,2,yes,YES (R),1469,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_01_03_43_11.csv,3,1,Matata_02.jpg_Lighter_01.jpg,17,1603,regular,"NA"
none,Apricot.wav,none,0,0,Apricot_02.jpg,2,3,Hand_02.jpg,3,2,none,0,0,none,0,0,none,0,0,2,yes,NO,1176,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_01_03_43_11.csv,4,0,Apricot_02.jpg_Hand_02.jpg,17,1604,regular,"NA"
none,mumu.wav,none,0,0,RSlide21.jpg,3,2,ESlide6.jpg,2,1,none,0,0,none,0,0,none,0,0,2,no,YES,888,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_01_03_43_11.csv,5,1,RSlide21.jpg_ESlide6.jpg,17,1605,test,round
none,Raisin.wav,none,0,0,Raisin_01.jpg,2,1,Cereal_01.jpg,3,3,none,0,0,none,0,0,none,0,0,2,yes,YES,862,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_01_03_43_11.csv,6,1,Raisin_01.jpg_Cereal_01.jpg,17,1606,regular,"NA"
none,Oil.wav,none,0,0,Oil_02.jpg,2,1,Toothbrush_02.jpg,3,2,none,0,0,none,0,0,none,0,0,2,yes,NO,2625,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_01_03_43_11.csv,7,0,Oil_02.jpg_Toothbrush_02.jpg,17,1607,regular,"NA"
none,Trash.wav,none,0,0,Trash_01.jpg,1,1,Stick_02.jpg,2,3,none,0,0,none,0,0,none,0,0,2,yes,NO,1200,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_01_03_43_11.csv,8,0,Trash_01.jpg_Stick_02.jpg,17,1608,regular,"NA"
none,Balloon.wav,none,0,0,Balloon_02.jpg,1,3,Cherries_01.jpg,2,1,none,0,0,none,0,0,none,0,0,2,yes,YES (R),977,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_01_03_43_11.csv,9,1,Balloon_02.jpg_Cherries_01.jpg,17,1609,regular,"NA"
none,Tomato.wav,none,0,0,Tomato_01.jpg,3,3,Matata_01.jpg,1,1,none,0,0,none,0,0,none,0,0,2,yes,YES,1128,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_01_03_43_11.csv,10,1,Tomato_01.jpg_Matata_01.jpg,17,1610,regular,"NA"
none,Pinecone.wav,none,0,0,Pinecone_01.jpg,1,3,Tomato_02.jpg,2,1,none,0,0,none,0,0,none,0,0,2,yes,NO,936,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_01_03_43_11.csv,11,0,Pinecone_01.jpg_Tomato_02.jpg,17,1611,regular,"NA"
none,Brush.wav,none,0,0,Brush_01.jpg,2,1,Cooler_01.jpg,3,3,none,0,0,none,0,0,none,0,0,2,yes,NO,2324,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_01_03_43_11.csv,12,0,Brush_01.jpg_Cooler_01.jpg,17,1612,regular,"NA"
none,Onion.wav,none,0,0,Onion_01.jpg,1,1,Vitamin_02.jpg,2,3,none,0,0,none,0,0,none,0,0,2,yes,YES (R),1385,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_01_03_43_11.csv,13,1,Onion_01.jpg_Vitamin_02.jpg,17,1613,regular,"NA"
none,Noodles.wav,none,0,0,Noodles_02.jpg,3,2,Elikya_02.jpg,1,1,none,0,0,none,0,0,none,0,0,2,yes,YES (R),1412,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_01_03_43_11.csv,14,1,Noodles_02.jpg_Elikya_02.jpg,17,1614,regular,"NA"
none,Mouth.wav,none,0,0,Mouth_02.jpg,3,2,Groom_01.jpg,1,3,none,0,0,none,0,0,none,0,0,2,yes,YES,1566,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_01_03_43_11.csv,15,1,Mouth_02.jpg_Groom_01.jpg,17,1615,regular,"NA"
none,Wipies.wav,none,0,0,Wipies_02.jpg,3,1,Hat_02.jpg,1,3,none,0,0,none,0,0,none,0,0,2,yes,YES (R),1084,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_01_03_43_11.csv,16,1,Wipies_02.jpg_Hat_02.jpg,17,1616,regular,"NA"
none,Banana.wav,none,0,0,Banana_01.jpg,3,3,Orangutan_01.jpg,2,2,none,0,0,none,0,0,none,0,0,2,yes,YES (R),953,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_01_03_43_11.csv,17,1,Banana_01.jpg_Orangutan_01.jpg,17,1617,regular,"NA"
none,Wipies.wav,none,0,0,Wipies_01.jpg,2,3,Ear_01.jpg,3,1,none,0,0,none,0,0,none,0,0,2,yes,YES (R),1324,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_01_03_43_11.csv,18,1,Wipies_01.jpg_Ear_01.jpg,17,1618,regular,"NA"
none,Kanzi.wav,none,0,0,Kanzi_02.jpg,1,3,Sugar Cane_01.jpg,3,2,none,0,0,none,0,0,none,0,0,2,yes,YES (R),1242,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_01_03_43_11.csv,19,1,Kanzi_02.jpg_Sugar Cane_01.jpg,17,1619,regular,"NA"
none,momo.wav,none,0,0,RSlide33.jpg,2,1,Eshape4.jpg,3,3,none,0,0,none,0,0,none,0,0,2,no,YES,848,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_01_03_43_11.csv,20,1,RSlide33.jpg_Eshape4.jpg,17,1620,test,round
none,Peas.wav,none,0,0,Peas_02.jpg,2,2,Squirrel_01.jpg,1,3,none,0,0,none,0,0,none,0,0,2,yes,YES (R),1052,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_01_03_43_11.csv,21,1,Peas_02.jpg_Squirrel_01.jpg,17,1621,regular,"NA"
none,Water.wav,none,0,0,Water_02.jpg,3,3,Raisin_02.jpg,2,2,none,0,0,none,0,0,none,0,0,2,yes,YES (R),984,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_01_03_43_11.csv,22,1,Water_02.jpg_Raisin_02.jpg,17,1622,regular,"NA"
none,Raisin.wav,none,0,0,Raisin_02.jpg,2,3,Baby_02.jpg,3,2,none,0,0,none,0,0,none,0,0,2,yes,YES (R),945,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_01_03_43_11.csv,23,1,Raisin_02.jpg_Baby_02.jpg,17,1623,regular,"NA"
none,sisi.wav,none,0,0,Eshape3.jpg,3,3,RSlide17.jpg,1,1,none,0,0,none,0,0,none,0,0,2,no,NO,832,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_01_03_43_11.csv,24,0,Eshape3.jpg_RSlide17.jpg,17,1624,test,edgy
none,Blanket.wav,none,0,0,Blanket_02.jpg,3,3,Swelling_01.jpg,2,1,none,0,0,none,0,0,none,0,0,2,yes,YES (R),1225,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_01_03_43_11.csv,25,1,Blanket_02.jpg_Swelling_01.jpg,17,1625,regular,"NA"
none,Car.wav,none,0,0,Car_01.jpg,3,1,Nyota_01.jpg,2,2,none,0,0,none,0,0,none,0,0,2,yes,NO,2608,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_01_03_43_11.csv,26,0,Car_01.jpg_Nyota_01.jpg,17,1626,regular,"NA"
none,Blueberry.wav,none,0,0,Blueberry_02.jpg,1,2,Key_02.jpg,2,3,none,0,0,none,0,0,none,0,0,2,yes,YES (R),1264,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_01_03_43_11.csv,27,1,Blueberry_02.jpg_Key_02.jpg,17,1627,regular,"NA"
none,Gorilla.wav,none,0,0,Gorilla_02.jpg,2,2,Hose_02.jpg,1,1,none,0,0,none,0,0,none,0,0,2,yes,YES (R),973,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_01_03_43_11.csv,28,1,Gorilla_02.jpg_Hose_02.jpg,17,1628,regular,"NA"
none,Fire.wav,none,0,0,Fire_01.jpg,2,3,Wipies_02.jpg,1,1,none,0,0,none,0,0,none,0,0,2,yes,YES,1221,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_01_03_43_11.csv,29,1,Fire_01.jpg_Wipies_02.jpg,17,1629,regular,"NA"
none,Kanzi.wav,none,0,0,Kanzi_01.jpg,3,1,Spoon_01.jpg,2,3,none,0,0,none,0,0,none,0,0,2,yes,NO,2076,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_01_03_43_11.csv,30,0,Kanzi_01.jpg_Spoon_01.jpg,17,1630,regular,"NA"
none,Pillow.wav,none,0,0,Pillow_01.jpg,1,1,Peaches_01.jpg,3,3,none,0,0,none,0,0,none,0,0,2,yes,NO,1349,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_01_03_43_11.csv,31,0,Pillow_01.jpg_Peaches_01.jpg,17,1631,regular,"NA"
none,Squirrel.wav,none,0,0,Squirrel_02.jpg,2,3,Phone_01.jpg,3,2,none,0,0,none,0,0,none,0,0,2,yes,YES (R),997,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_01_03_43_11.csv,32,1,Squirrel_02.jpg_Phone_01.jpg,17,1632,regular,"NA"
none,Yogurt.wav,none,0,0,Yogurt_02.jpg,1,3,Knife_02.jpg,3,2,none,0,0,none,0,0,none,0,0,2,yes,YES (R),1049,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_01_03_43_11.csv,33,1,Yogurt_02.jpg_Knife_02.jpg,17,1633,regular,"NA"
none,Swelling.wav,none,0,0,Swelling_02.jpg,3,1,Cherries_02.jpg,1,3,none,0,0,none,0,0,none,0,0,2,yes,NO,1613,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_01_03_43_11.csv,34,0,Swelling_02.jpg_Cherries_02.jpg,17,1634,regular,"NA"
none,Fish.wav,none,0,0,Fish_01.jpg,2,2,Green Bean_02.jpg,1,3,none,0,0,none,0,0,none,0,0,2,yes,YES (R),1224,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_01_03_43_11.csv,35,1,Fish_01.jpg_Green Bean_02.jpg,17,1635,regular,"NA"
none,gugu.wav,none,0,0,RSlide26.jpg,2,2,ESlide46.jpg,3,3,none,0,0,none,0,0,none,0,0,2,no,YES,829,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_01_03_43_11.csv,36,1,RSlide26.jpg_ESlide46.jpg,17,1636,test,round
none,Balloon.wav,none,0,0,Balloon_01.jpg,1,3,Apple_01.jpg,2,1,none,0,0,none,0,0,none,0,0,2,yes,YES (R),1117,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_01_03_43_11.csv,37,1,Balloon_01.jpg_Apple_01.jpg,17,1637,regular,"NA"
none,Peanut.wav,none,0,0,Peanut_02.jpg,3,3,Lighter_02.jpg,2,1,none,0,0,none,0,0,none,0,0,2,yes,YES,833,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_01_03_43_11.csv,38,1,Peanut_02.jpg_Lighter_02.jpg,17,1638,regular,"NA"
none,Tea.wav,none,0,0,Tea_02.jpg,3,3,Tv_02.jpg,1,2,none,0,0,none,0,0,none,0,0,2,yes,NO,1400,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_01_03_43_11.csv,39,0,Tea_02.jpg_Tv_02.jpg,17,1639,regular,"NA"
none,Egg.wav,none,0,0,Egg_02.jpg,3,3,Backpack_01.jpg,1,2,none,0,0,none,0,0,none,0,0,2,yes,YES,1057,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_01_03_43_11.csv,40,1,Egg_02.jpg_Backpack_01.jpg,17,1640,regular,"NA"
none,Ice.wav,none,0,0,Ice_01.jpg,3,1,Hose_01.jpg,1,3,none,0,0,none,0,0,none,0,0,2,yes,YES,1637,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_01_03_43_11.csv,41,1,Ice_01.jpg_Hose_01.jpg,17,1641,regular,"NA"
none,Yogurt.wav,none,0,0,Yogurt_01.jpg,3,1,Stethoscope_02.jpg,2,2,none,0,0,none,0,0,none,0,0,2,yes,YES (R),1213,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_01_03_43_11.csv,42,1,Yogurt_01.jpg_Stethoscope_02.jpg,17,1642,regular,"NA"
none,Hat.wav,none,0,0,Hat_01.jpg,2,3,Cheese_02.jpg,3,1,none,0,0,none,0,0,none,0,0,2,yes,YES (R),1709,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_01_03_43_11.csv,43,1,Hat_01.jpg_Cheese_02.jpg,17,1643,regular,"NA"
none,Teco.wav,none,0,0,Teco_01.jpg,1,1,Cooler_02.jpg,2,3,none,0,0,none,0,0,none,0,0,2,yes,YES (R),960,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_01_03_43_11.csv,44,1,Teco_01.jpg_Cooler_02.jpg,17,1644,regular,"NA"
none,Rock.wav,none,0,0,Rock_01.jpg,2,1,Teco_02.jpg,3,3,none,0,0,none,0,0,none,0,0,2,yes,NO,1184,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_01_03_43_11.csv,45,0,Rock_01.jpg_Teco_02.jpg,17,1645,regular,"NA"
none,Lemon.wav,none,0,0,Lemon_02.jpg,1,2,Grapes_02.jpg,2,3,none,0,0,none,0,0,none,0,0,2,yes,YES (R),2081,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_01_03_43_11.csv,46,1,Lemon_02.jpg_Grapes_02.jpg,17,1646,regular,"NA"
none,Hand.wav,none,0,0,Hand_01.jpg,1,2,Blackberries_01.jpg,2,3,none,0,0,none,0,0,none,0,0,2,yes,YES (R),1564,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_01_03_43_11.csv,47,1,Hand_01.jpg_Blackberries_01.jpg,17,1647,regular,"NA"
none,Orangutan.wav,none,0,0,Orangutan_02.jpg,3,2,Egg_02.jpg,1,1,none,0,0,none,0,0,none,0,0,2,yes,NO,5228,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_01_03_43_11.csv,48,0,Orangutan_02.jpg_Egg_02.jpg,17,1648,regular,"NA"
none,Lighter.wav,none,0,0,Lighter_01.jpg,3,3,Kanzi_01.jpg,2,1,none,0,0,none,0,0,none,0,0,2,yes,YES (R),1485,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_01_03_43_11.csv,49,1,Lighter_01.jpg_Kanzi_01.jpg,17,1649,regular,"NA"
none,fifi.wav,none,0,0,ESlide18.jpg,1,1,RSlide19.jpg,3,3,none,0,0,none,0,0,none,0,0,2,no,YES,861,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_01_03_43_11.csv,50,1,ESlide18.jpg_RSlide19.jpg,17,1650,test,edgy
none,Ice.wav,none,0,0,Ice_02.jpg,2,2,Mouth_02.jpg,3,1,none,0,0,none,0,0,none,0,0,2,yes,YES (R),1149,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_01_03_43_11.csv,51,1,Ice_02.jpg_Mouth_02.jpg,17,1651,regular,"NA"
none,Orangutan.wav,none,0,0,Orangutan_01.jpg,3,1,Milk_01.jpg,1,2,none,0,0,none,0,0,none,0,0,2,yes,YES (R),1565,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_01_03_43_11.csv,52,1,Orangutan_01.jpg_Milk_01.jpg,17,1652,regular,"NA"
none,Backpack.wav,none,0,0,Backpack_02.jpg,1,2,Milk_02.jpg,3,3,none,0,0,none,0,0,none,0,0,2,yes,YES,1737,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_01_03_43_11.csv,53,1,Backpack_02.jpg_Milk_02.jpg,17,1653,regular,"NA"
none,Knife.wav,none,0,0,Knife_02.jpg,2,3,Dog_01.jpg,1,1,none,0,0,none,0,0,none,0,0,2,yes,YES (R),1277,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_01_03_43_11.csv,54,1,Knife_02.jpg_Dog_01.jpg,17,1654,regular,"NA"
none,Bowl.wav,none,0,0,Bowl_01.jpg,1,1,Popsicle_01.jpg,3,2,none,0,0,none,0,0,none,0,0,2,yes,YES,1403,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_01_03_43_11.csv,55,1,Bowl_01.jpg_Popsicle_01.jpg,17,1655,regular,"NA"
none,Tummy.wav,none,0,0,Tummy_01.jpg,2,1,Peanut_01.jpg,3,2,none,0,0,none,0,0,none,0,0,2,yes,YES (R),1364,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_01_03_43_11.csv,56,1,Tummy_01.jpg_Peanut_01.jpg,17,1656,regular,"NA"
none,Pear.wav,none,0,0,Pear_02.jpg,3,1,Jelly_01.jpg,1,2,none,0,0,none,0,0,none,0,0,2,yes,YES (R),913,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_01_03_43_11.csv,57,1,Pear_02.jpg_Jelly_01.jpg,17,1657,regular,"NA"
none,sese.wav,none,0,0,Eshape.jpg,2,1,RSlide2.jpg,1,2,none,0,0,none,0,0,none,0,0,2,no,YES,801,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_01_03_43_11.csv,58,1,Eshape.jpg_RSlide2.jpg,17,1658,test,edgy
none,Jelly.wav,none,0,0,Jelly_02.jpg,1,3,Bubbles_02.jpg,3,1,none,0,0,none,0,0,none,0,0,2,yes,NO,1585,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_01_03_43_11.csv,59,0,Jelly_02.jpg_Bubbles_02.jpg,17,1659,regular,"NA"
none,Cherries.wav,none,0,0,Cherries_02.jpg,1,3,Blueberry_01.jpg,3,1,none,0,0,none,0,0,none,0,0,2,yes,YES (R),1892,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_01_03_43_11.csv,60,1,Cherries_02.jpg_Blueberry_01.jpg,17,1660,regular,"NA"
none,Vitamin.wav,none,0,0,Vitamin_01.jpg,1,1,Water_01.jpg,2,2,none,0,0,none,0,0,none,0,0,2,yes,YES,1364,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_01_03_43_11.csv,61,1,Vitamin_01.jpg_Water_01.jpg,17,1661,regular,"NA"
none,Fridge.wav,none,0,0,Fridge_01.jpg,1,2,Squirrel_02.jpg,2,1,none,0,0,none,0,0,none,0,0,2,yes,YES (R),1389,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_01_03_43_11.csv,62,1,Fridge_01.jpg_Squirrel_02.jpg,17,1662,regular,"NA"
none,dudu.wav,none,0,0,Rshape5.jpg,2,2,ESlide8.jpg,1,3,none,0,0,none,0,0,none,0,0,2,no,YES,808,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_01_03_43_11.csv,63,1,Rshape5.jpg_ESlide8.jpg,17,1663,test,round
none,Coconut.wav,none,0,0,Coconut_01.jpg,1,2,Sweet Potato_01.jpg,3,1,none,0,0,none,0,0,none,0,0,2,yes,YES (R),2360,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_01_03_43_11.csv,64,1,Coconut_01.jpg_Sweet Potato_01.jpg,17,1664,regular,"NA"
none,Foot.wav,none,0,0,Foot_01.jpg,1,1,Trash_02.jpg,3,2,none,0,0,none,0,0,none,0,0,2,yes,YES,1556,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_01_03_43_11.csv,65,1,Foot_01.jpg_Trash_02.jpg,17,1665,regular,"NA"
none,Sugar Cane.wav,none,0,0,Sugar Cane_02.jpg,1,3,Lemon_02.jpg,3,2,none,0,0,none,0,0,none,0,0,2,yes,YES (R),1253,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_01_03_43_11.csv,66,1,Sugar Cane_02.jpg_Lemon_02.jpg,17,1666,regular,"NA"
none,Toothbrush.wav,none,0,0,Toothbrush_02.jpg,2,2,Camera_02.jpg,3,1,none,0,0,none,0,0,none,0,0,2,yes,YES (R),1429,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_01_03_43_11.csv,67,1,Toothbrush_02.jpg_Camera_02.jpg,17,1667,regular,"NA"
none,Onion.wav,none,0,0,Onion_02.jpg,1,2,Maisha_01.jpg,2,3,none,0,0,none,0,0,none,0,0,2,yes,YES (R),1260,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_01_03_43_11.csv,68,1,Onion_02.jpg_Maisha_01.jpg,17,1668,regular,"NA"
none,Maisha.wav,none,0,0,Maisha_02.jpg,1,2,Balloon_01.jpg,3,3,none,0,0,none,0,0,none,0,0,2,yes,NO,1792,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_01_03_43_11.csv,69,0,Maisha_02.jpg_Balloon_01.jpg,17,1669,regular,"NA"
none,Carrot.wav,none,0,0,Carrot_01.jpg,1,3,Apricot_02.jpg,2,2,none,0,0,none,0,0,none,0,0,2,yes,NO,1925,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_01_03_43_11.csv,70,0,Carrot_01.jpg_Apricot_02.jpg,17,1670,regular,"NA"
none,Bug.wav,none,0,0,Bug_01.jpg,2,1,Wipies_01.jpg,1,3,none,0,0,none,0,0,none,0,0,2,yes,YES (R),1900,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_01_03_43_11.csv,71,1,Bug_01.jpg_Wipies_01.jpg,17,1671,regular,"NA"
none,Carrot.wav,none,0,0,Carrot_02.jpg,1,1,Juice_02.jpg,3,3,none,0,0,none,0,0,none,0,0,2,yes,NO,1561,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_01_03_43_11.csv,72,0,Carrot_02.jpg_Juice_02.jpg,17,1672,regular,"NA"
none,keke.wav,none,0,0,ESlide34.jpg,3,3,RSlide27.jpg,1,1,none,0,0,none,0,0,none,0,0,2,no,NO,909,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_01_03_43_11.csv,73,0,ESlide34.jpg_RSlide27.jpg,17,1673,test,edgy
none,Matata.wav,none,0,0,Matata_01.jpg,1,3,Snake_02.jpg,3,2,none,0,0,none,0,0,none,0,0,2,yes,YES,1233,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_01_03_43_11.csv,74,1,Matata_01.jpg_Snake_02.jpg,17,1674,regular,"NA"
none,Vitamin.wav,none,0,0,Vitamin_02.jpg,3,2,Fridge_02.jpg,1,3,none,0,0,none,0,0,none,0,0,2,yes,NO,2509,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_01_03_43_11.csv,75,0,Vitamin_02.jpg_Fridge_02.jpg,17,1675,regular,"NA"
none,Bug.wav,none,0,0,Bug_02.jpg,1,1,Bowl_01.jpg,3,2,none,0,0,none,0,0,none,0,0,2,yes,NO,1029,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_01_03_43_11.csv,76,0,Bug_02.jpg_Bowl_01.jpg,17,1676,regular,"NA"
none,Cherries.wav,none,0,0,Cherries_01.jpg,2,3,Bird_01.jpg,3,2,none,0,0,none,0,0,none,0,0,2,yes,YES (R),905,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_01_03_43_11.csv,77,1,Cherries_01.jpg_Bird_01.jpg,17,1677,regular,"NA"
none,Straw.wav,none,0,0,Straw_01.jpg,2,2,Snake_01.jpg,1,3,none,0,0,none,0,0,none,0,0,2,yes,YES (R),1376,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_01_03_43_11.csv,78,1,Straw_01.jpg_Snake_01.jpg,17,1678,regular,"NA"
none,Peaches.wav,none,0,0,Peaches_01.jpg,1,2,Bowl_02.jpg,3,3,none,0,0,none,0,0,none,0,0,2,yes,YES (R),992,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_01_03_43_11.csv,79,1,Peaches_01.jpg_Bowl_02.jpg,17,1679,regular,"NA"
none,Celery.wav,none,0,0,Celery_02.jpg,1,3,Mushroom_01.jpg,3,2,none,0,0,none,0,0,none,0,0,2,yes,YES,1361,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_01_03_43_11.csv,80,1,Celery_02.jpg_Mushroom_01.jpg,17,1680,regular,"NA"
none,Hand.wav,none,0,0,Hand_02.jpg,3,1,Bird_02.jpg,1,2,none,0,0,none,0,0,none,0,0,2,yes,YES (R),1969,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_01_03_43_11.csv,81,1,Hand_02.jpg_Bird_02.jpg,17,1681,regular,"NA"
none,Fish.wav,none,0,0,Fish_02.jpg,2,1,Ice_02.jpg,3,3,none,0,0,none,0,0,none,0,0,2,yes,YES (R),1833,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_01_03_43_11.csv,82,1,Fish_02.jpg_Ice_02.jpg,17,1682,regular,"NA"
none,Shoe.wav,none,0,0,Shoe_02.jpg,1,1,Pillow_01.jpg,3,3,none,0,0,none,0,0,none,0,0,2,yes,NO,1720,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_01_03_43_11.csv,83,0,Shoe_02.jpg_Pillow_01.jpg,17,1683,regular,"NA"
none,Apricot.wav,none,0,0,Apricot_01.jpg,2,1,Pillow_02.jpg,1,3,none,0,0,none,0,0,none,0,0,2,yes,YES,1977,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_01_03_43_11.csv,84,1,Apricot_01.jpg_Pillow_02.jpg,17,1684,regular,"NA"
none,Bird.wav,none,0,0,Bird_01.jpg,3,1,Melon_02.jpg,2,3,none,0,0,none,0,0,none,0,0,2,yes,YES (R),1549,SAMPLE MODE 2 - sound only,../Data/raw_data/Testing//MTS_2020_09_01_03_43_11.csv,85,1,Bird_01.jpg_Melon_02.jpg,17,1685,regular,"NA"
